SpellId;SpellNameDE;SpellNameEN
91982;Mod Aura Vision - Quest Zone-Specific 01;Mod Aura Vision - Quest Zone-Specific 01
91983;Mod Aura Vision - Quest Zone-Specific 01;Mod Aura Vision - Quest Zone-Specific 01
91984;Zum Angriffszeppelin der Krazzwerke teleportieren;Teleport to Highbank
91988;Speierziel erschaffen;Create Spitter Target
91991;Jujuinstinkt;Juju Instinct
91992;Jujuheilung;Juju Mending
91997;Schattenblitz;Shadow Bolt
91998;Fels werfen;Throw Rock
92001;Schild des Rufers;Envoker's Shield
92002;Schusselig;Flaky
92007;Wirbelnder Dampf;Swirling Vapor
92008;Kondensierender Dampf;Condensing Vapor
92011;Eiskalter Dampf;Freezing Vapor
92012;Kristallbeschuss;Crystal Barrage
92013;Kondensierung;Condensation
92014;Kondensieren;Condense
92015;Remove Condense Aura;Remove Condense Aura
92016;Kondensieren;Condense
92017;Kondensierung;Condensation
92018;Kondensieren;Condense
92019;Remove Condense Aura;Remove Condense Aura
92020;Kondensieren;Condense
92021;Kondensierung;Condensation
92023;Umschließende Schatten;Encasing Shadows
92025;Siedendes Blut;Blood Boil
92026;Löschpulver;Vanishing Powder
92027;Löschstaub;Dust of Disappearance
92028;Cancel Trap Aura;Cancel Trap Aura
92029;Kondensieren;Condense
92030;Remove Condense Aura;Remove Condense Aura
92031;Kondensieren;Condense
92032;Anderen sofort töten;Instakill Other
92033;See Quest Invis 7;See Quest Invis 7
92034;Generic Quest Invisibility 7 (Vehicle);Generic Quest Invisibility 7 (Vehicle)
92038;Dampfanimus;Vapor Animus
92039;Fixate OnHit Passive;Fixate OnHit Passive
92040;Fixate OnHit Passive;Fixate OnHit Passive
92041;Fixate OnHit Passive;Fixate OnHit Passive
92042;Vereinigen;Coalesce
92043;Gestärkt;Invigorated
92044;Item - Proc Haste Rating;Item - Proc Haste Rating
92045;Macht des Fokus;Power of Focus
92046;Quest Invisibility Detection 11;Quest Invisibility Detection 11
92047;Zerfleischen;Mangle
92048;Schattenmacht;Shadow Infusion
92049;Wutbonus durch Rufe;Shout Rage Bonus
92050;Schattenmacht;Shadow Infusion
92051;Schattenleiter;Shadow Conductor
92052;Herold der Verdammnis;Herald of Doom
92053;Schattenleiter;Shadow Conductor
92054;Item - Proc Crit Rating;Item - Proc Crit Rating
92055;Zahnrad aufgespürt!;Gear Detected!
92056;Item - Proc Haste On Crit;Item - Proc Haste On Crit
92064;Summon Cenarius Event Camera;Summon Cenarius Event Camera
92067;Statische Überladung;Static Overload
92068;Statische Überladung;Static Overload
92069;Letzter Schlüssel;Final Key
92070;Item - Proc Agility;Item - Proc Agility
92071;Geschickt;Nimble
92072;Pfählender Zug;Impaling Pull
92075;Gravitationskern;Gravity Core
92076;Gravitationskern;Gravity Core
92082;Firing Squad Completion Event;Firing Squad Completion Event
92084;Seuchengas;Plague Gas
92085;Anmut;Grace
92086;Item - Proc Stacking Agility;Item - Proc Stacking Agility
92087;Herold der Verdammnis;Herald of Doom
92088;Item - Proc Crit Rating;Item - Proc Crit Rating
92089;Anmut;Grace
92090;Item - Proc Stacking Agility;Item - Proc Stacking Agility
92091;Letzter Schlüssel;Final Key
92092;Lifebinder Foci - Off;Lifebinder Foci - Off
92093;Item - Proc Agility;Item - Proc Agility
92094;Auge der Rache;Eye of Vengeance
92095;Item - Proc Agility On Crit;Item - Proc Agility On Crit
92096;Auge der Rache;Eye of Vengeance
92097;Item - Proc Agility On Crit;Item - Proc Agility On Crit
92098;Gedankengeschwindigkeit;Speed of Thought
92099;Gedankengeschwindigkeit;Speed of Thought
92100;Giftige Mischung;Noxious Concoction
92101;Teleport Player;Teleport Player
92104;Fluss des Todes;River of Death
92105;Item - Proc Stacking Agility;Item - Proc Stacking Agility
92108;Rücksichtsloses Gemetzel;Heedless Carnage
92109;Lifebinder Foci - Red;Lifebinder Foci - Red
92110;Nefarious Conductor Linked;Nefarious Conductor Linked
92111;Random Aggro (Taunt);Random Aggro (Taunt)
92112;Random Aggro (Taunt);Random Aggro (Taunt)
92113;Alptraumelixier;Nightmare Elixir
92114;Item - Proc Increased Attack Power;Item - Proc Increased Attack Power
92115;Lifebinder Foci - Twilight;Lifebinder Foci - Twilight
92116;Kristallsplitter;Crystal Shards
92117;Kristallsplitter;Crystal Shards
92118;Zündung;Ignition
92119;Zündung;Ignition
92120;Vanessa's Blackout Aura;Vanessa's Blackout Aura
92121;Zündung;Ignition
92122;Kristallsplitter;Crystal Shards
92123;Enigma;Enigma
92124;Fieser Plan;Nefarious Plot
92125;Item - Proc Haste Rating;Item - Proc Haste Rating
92126;Verdreht;Twisted
92127;Item - Proc Crit Rating;Item - Proc Crit Rating
92128;Zündung;Ignition
92129;Zündung;Ignition
92130;Ysera beschwören;Summon Ysera
92131;Zündung;Ignition
92132;Circle of Life Preparation;Circle of Life Preparation
92133;Jarod beschwören;Summon Jarod
92134;Zündung;Ignition
92136;Präsenz von Cenarius beschwören;Summon Presence of Cenarius
92137;Eiskaltes Händchen;Crawling Claw
92138;Goldrinn beschwören;Summon Goldrinn
92139;Stab von Ammunae;Staff of Ammunae
92140;Aviana beschwören;Summon Aviana
92141;Summon - Farson Prisoner;Summon - Farson Prisoner
92142;Zwielichtdrachen beschwören;Summon Twilight Dragons
92143;Quality Construction: Oil Leak;Quality Construction: Oil Leak
92144;Feuriges Schlitzen;Fiery Slash
92145;Anhänger des Skarabäussturms;Pendant of the Scarab Storm
92146;Skarabäussturm;Scarab Storm
92147;Alexstrasza Humanoid Transform;Alexstrasza Humanoid Transform
92148;Szepter von Azj'Aqir;Scepter of Azj'Aqir
92149;Mole Machine Anim;Mole Machine Anim
92150;Kristallsplitter;Crystal Shard
92151;Cenarius Event Master;Cenarius Event Master
92152;Forcecast Cenarius Event Master;Forcecast Cenarius Event Master
92153;Loderndes Inferno;Blazing Inferno
92154;Loderndes Inferno;Blazing Inferno
92155;Ultramarinblaue Qirajipanzerdrohne;Ultramarine Qiraji Battle Tank
92156;Cancel Phase - Zone-Specific 02;Cancel Phase - Zone-Specific 02
92157;Kürbisbombe pflanzen;Plant Pumpkin Bomb
92158;Alles Mana wiederherstellen;Restore All Mana
92159;Kürbisexplosion;Pumpkin Explosion
92160;Finkles Maulwurfmaschine fahren;Finkle's Mole Machine Ride
92161;Finkles Maulwurfmaschine fahren;Finkle's Mole Machine Ride
92162;Mental vorbereitet;Mentally Prepared
92163;Krummsäbel des Sciroccos;Scimitar of the Sirocco
92164;Item - Proc Mastery Rating;Item - Proc Mastery Rating
92165;Kristallsplitter;Crystal Shard
92166;Gehärteter Panzer;Hardened Shell
92167;Save Current HP;Save Current HP
92168;Ring des Kindkaisers;Ring of the Boy Emperor
92169;Alptraumflammen;Nightmare Flames
92170;Set Saved HP;Set Saved HP
92171;Alptraumflammen;Nightmare Flames
92172;Große Seelenstärke;Great Fortitude
92173;Schattenodem;Shadow Breath
92174;Gehärteter Panzer;Hardened Shell
92175;Item - Proc Mastery Rating;Item - Proc Mastery Rating
92176;Kristallsplitter;Crystal Shard
92177;Armageddon;Armageddon
92178;Calen Humanoid Transform;Calen Humanoid Transform
92179;Bleiplatten;Lead Plating
92180;Item - Proc Armor;Item - Proc Armor
92181;Apply Quest Invis Zone 25;Apply Quest Invis Zone 25
92182;Armageddon;Armageddon
92183;Detect: Quest Invis Zone 25;Detect: Quest Invis Zone 25
92184;Bleiplatten;Lead Plating
92185;Item - Proc Armor;Item - Proc Armor
92186;Unglaubliche Seelenstärke;Amazing Fortitude
92187;Unglaubliche Seelenstärke;Amazing Fortitude
92188;Meister der Taktik;Master Tactician
92189;Eiszapfen;Icicle
92199;Klingenmeister;Blademaster
92200;Klingenmeister;Blademaster
92201;Eiszapfen;Icicle
92202;Eiszapfen;Icicle
92203;Eissplitter;Ice Shards
92204;Force Ride to Blackrock;Force Ride to Blackrock
92205;Duellant;Duelist
92206;Summon - Farson Horse;Summon - Farson Horse
92207;Item - Proc Dodge;Item - Proc Dodge
92208;Duellant;Duelist
92209;Item - Proc Dodge;Item - Proc Dodge
92210;Icicle Targeting;Icicle Targeting
92211;Flammenstoß;Flame Strike
92212;Flammenstoß;Flame Strike
92213;Erinnerung an die Unverwundbarkeit;Memory of Invincibility
92214;Flammenstoß;Flame Strike
92215;Flammenstoß;Flame Strike
92216;Woge der Eroberung;Surge of Conquest
92217;Woge des Sieges;Surge of Victory
92218;Woge der Vorherrschaft;Surge of Dominance
92219;Woge der Vorherrschaft;Surge of Dominance
92220;Woge der Eroberung;Surge of Conquest
92221;Woge der Eroberung;Surge of Conquest
92222;Abbild der Unsterblichkeit;Image of Immortality
92223;Gewaltige Seelenstärke;Tremendous Fortitude
92224;Ruf des Sieges;Call of Victory
92225;Ruf der Dominanz;Call of Dominance
92226;Ruf der Eroberung;Call of Conquest
92227;Force Cast - Farson Horse;Force Cast - Farson Horse
92228;Entartung erschaffen;Create Aberration
92229;Darnell beschwören;Summon Darnell
92230;Cosmetic - Yellow Arrow (Mod Aura Vision 1);Cosmetic - Yellow Arrow (Mod Aura Vision 1)
92231;Spektralross;Spectral Steed
92232;Spektralwolf;Spectral Wolf
92233;Tektonische Verschiebung;Tectonic Shift
92234;Item - Proc Dodge Below 35%;Item - Proc Dodge Below 35%
92235;Wurmdrehung;Turn of the Worm
92236;Item - Proc Mastery Below 35%;Item - Proc Mastery Below 35%
92237;Summon Tarindrella Aura;Summon Tarindrella Aura
92238;Tarindrella beschwören;Summon Tarindrella
92239;Tarindrella Guardian Aura;Tarindrella Guardian Aura
92240;Kultistenverkleidung;Cult Disguise
92241;Schurkenkartenset;Rogues Deck
92242;Schwertkartenset;Swords Deck
92243;Magierkartenset;Mages Deck
92244;Dämonenkartenset;Demons Deck
92245;Dichtungsband;Blast Tape
92247;Finkles Maulwurfmaschine fahren;Finkle's Mole Machine Ride
92249;Ruf des Lebens;Life's Call
92251;Kristallsturm;Crystal Storm
92252;Stärke 90;Strength 90
92253;Stärke 70;Strength 70
92254;Increased Resilience 400;Increased Resilience 400
92255;Intelligenz 90;Intellect 90
92256;Intelligenz 70;Intellect 70
92257;Beweglichkeit 90;Agility 90
92258;Beweglichkeit 70;Agiilty 70
92259;Fortschrittsbalken;Progress Bar
92260;Intelligenz 90;Intellect 90
92261;Intelligenz 70;Intellect 70
92263;Finkles Allzwecktauchhelm;Finkle's All-Purpose Diving Helm
92265;Kristallsturm;Crystal Storm
92266;Strahlungsblitz;Radiation Bolt
92267;Gefrorene Kugel;Frozen Orb
92269;Gefrorene Kugel;Frozen Orb
92270;Gefrorene Kugel;Frozen Orb
92271;Mondwind;Moon Wind
92272;Item - Collecting Mana;Item - Collecting Mana
92275;See Quest Invis 6;See Quest Invis 6
92276;Spitter Highlight;Spitter Highlight
92277;Funke;Spark
92278;Funke;Spark
92279;Funke;Spark
92280;Serils Schläge;Seril's Strikes
92281;Summon Statue Stalker;Summon Statue Stalker
92282;Quest Bang;Quest Bang
92284;Apply Quest Invis Zone 1;Apply Quest Invis Zone 1
92285;Detect: Quest Invis Zone 1;Detect: Quest Invis Zone 1
92286;Apply Quest Invis Zone 2;Apply Quest Invis Zone 2
92287;Detect: Quest Invis Zone 2;Detect: Quest Invis Zone 2
92288;Apply Quest Invis Zone 3;Apply Quest Invis Zone 3
92289;Detect: Quest Invis Zone 3;Detect: Quest Invis Zone 3
92290;Apply Quest Invis Zone 4;Apply Quest Invis Zone 4
92291;Detect: Quest Invis Zone 4;Detect: Quest Invis Zone 4
92292;Apply Quest Invis Zone 5;Apply Quest Invis Zone 5
92293;Detect: Quest Invis Zone 5;Detect: Quest Invis Zone 5
92297;Gedankengang;Train of Thought
92298;Flag Night Elf Class Skill Tracker Quest;Flag Night Elf Class Skill Tracker Quest
92300;Kristallsturm;Crystal Storm
92301;Kristallsturm;Crystal Storm
92302;Gefrorene Kugel;Frozen Orb
92303;Gefrorene Kugel;Frozen Orb
92304;Todesschwinges Feuerwand;Deathwing's Wall of Fire
92305;Kristallsturm;Crystal Storm
92306;Kristallsturm;Crystal Storm
92307;Frostleuchtfeuer;Frost Beacon
92308;Gruppenspott;Group Taunt
92310;Sturmwolke;Storm Cloud
92313;Deathwing Appears;Deathwing Appears
92314;Verbundene Anbetung;Worshipping Linked
92317;Notfallpoolpony;Emergency Pool Pony
92318;Düstere Magie;Dire Magic
92319;Item - Proc Spell Power On Dmg;Item - Proc Spell Power On Dmg
92320;Offenbarung;Revelation
92321;Fortschrittsbalken;Progress Bar
92322;Item - Proc Mastery;Item - Proc Mastery
92323;Player Summon Camel Aura;Player Summon Camel Aura
92324;Kamel beschwören;Summon Camel
92325;Erkenntnis des Herzens;Heart's Revelation
92326;Item - Proc Stacking Spell Power;Item - Proc Stacking Spell Power
92328;Urteil des Herzens;Heart's Judgment
92329;Inneres Auge;Inner Eye
92330;Item - Proc Stacking Spirit;Item - Proc Stacking Spirit
92331;Blinder Fleck;Blind Spot
92332;Geerdete Seele;Grounded Soul
92333;Item - Proc Spirit;Item - Proc Spirit
92335;Notfallpoolpony;Emergency Pool Pony
92336;Gefallenen Fußsoldaten beschwören;Summon Fallen Footman
92337;Gefallenen Grunzer beschwören;Summon Fallen Grunt
92338;Den Hauptmann rufen;Summon the Captain
92339;Schlingrankensamen erhalten;Get Strangler Seeds
92340;Zufällige Schlingranke erschaffen;Create Random Strangler Vine
92342;Rennen gegen den Tod;Race Against Death
92343;Item - Proc Haste Rating;Item - Proc Haste Rating
92345;Zornesherz;Rageheart
92346;Item - Proc Strength;Item - Proc Strength
92347;Cenarius beschwören;Summon Cenarius
92348;Zyklon beschwören;Summon Cyclone
92349;Fieser Plan;Nefarious Plot
92350;Item - Proc Haste Rating;Item - Proc Haste Rating
92351;Verdreht;Twisted
92352;Forcecast Summon Cenarius;Forcecast Summon Cenarius
92353;Item - Proc Crit Rating;Item - Proc Crit Rating
92354;Forcecast Summon Cyclone;Forcecast Summon Cyclone
92355;Wurmdrehung;Turn of the Worm
92356;Item - Proc Mastery Below 35%;Item - Proc Mastery Below 35%
92357;Erinnerung an die Unverwundbarkeit;Memory of Invincibility
92358;See Quest Invis 5;See Quest Invis 5
92359;See Quest Invis 1;See Quest Invis 1
92364;Malfurions Gabe;Malfurion's Gift
92365;Fleisch transfomieren;Transform Meat
92367;Schützt Alexstrasza;Protecting Alexstrasza
92368;Brann beschwören;Summon Brann
92369;The Heart of the Matter Accept;The Heart of the Matter Accept
92371;Wirbelsturm;Cyclone
92372;Orc, der eine Kiste der Horde trägt;Orc Carrying Horde Crate
92373;Sack Visual;Sack Visual
92374;Lebensstrahl;Life Beam
92376;Cosmetic - Loot Sparkles;Cosmetic - Loot Sparkles
92377;Zykloneffekt;Cyclone Effect
92378;Magmafahrzeug benutzen;Ride Magma Vehicle
92379;Magmafahrzeug benutzen;Ride Magma Vehicle
92380;Froststurmatem;Froststorm Breath
92381;Bodenbruch;Rupture
92383;Bodenbruch;Rupture
92385;+5k Wächter von Baradin;+5k Baradin's Wardens
92386;-5k Wächter von Baradin;-5k Baradin's Wardens
92388;Ivveron kurieren;Curing Ivveron
92393;Bodenbruch;Rupture
92395;Gildenpage;Guild Page
92396;Gildenpage;Guild Page
92397;Gildenherold;Guild Herald
92398;Gildenherold;Guild Herald
92399;Dampfventil;Steam Vent
92401;Dampfventil;Steam Vent
92402;Lebensexplosion;Life Blast
92406;Cosmetic - Loot Sparkles (3.00);Cosmetic - Loot Sparkles (3.00)
92420;Tarindrellas Naturteleport;Tarindrella's Nature Teleport
92424;Geschmolzene Magma;Molten Magma
92425;Geschmolzene Magma;Molten Magma
92426;Paralysieren;Paralyze
92427;Paralysieren;Paralyze
92428;Paralysieren;Paralyze
92430;See Quest Invis 1;See Quest Invis 1
92431;See Quest Invis 2;See Quest Invis 2
92432;Elementiumschildstachel;Elementium Shield Spike
92433;Elementiumschildstachel;Elementium Shield Spike
92434;Friersythiensamen erhalten;Get Freezya Seeds
92435;Zufälligen Friessythiensack erschaffen;Create Random Freezya Sack
92436;Pyriumschildstachel;Pyrium Shield Spike
92437;Pyriumschildstachel;Pyrium Shield Spike
92438;Magma Trap Throw To Location;Magma Trap Throw To Location
92439;Kill Credit;Kill Credit
92440;Friersythie pflanzen;Plant Freezya
92441;Friersythienschuss;Freezya Blast
92443;Luftabwehrrakete;Anti-Air Rocket
92444;Cenarius Entrance Dummy;Cenarius Entrance Dummy
92475;Gravitationsbrunnen;Gravity Well
92479;See Quest Invis 3;See Quest Invis 3
92489;Forcecast Magma Trap Throw;Forcecast Magma Trap Throw
92490;Todesexplosion;Death Blast
92515;Todesstrahl;Death Beam
92519;Sonar Pulse Trigger;Sonar Pulse Trigger
92526;Sonarpuls;Sonar Pulse
92530;Sonarpuls;Sonar Pulse
92540;Yseras Transformation;Ysera Transform
92548;Vergletscherung;Glaciate
92549;See Quest Invis 4;See Quest Invis 4
92550;See Quest Invis 5;See Quest Invis 5
92551;Mod Aura Vision, Quest Zone-Specific 01;Mod Aura Vision, Quest Zone-Specific 01
92552;Detonation;Detonation
92553;Sonarbombe;Sonar Bomb
92557;Sonarbombe;Sonar Bomb
92559;Alptraumhafte Langsamkeit;Nightmare Slow
92563;Alptraumaura;Nightmare Aura
92564;Vergiftet;Poisoned
92565;Alptraumaura;Nightmare Aura
92566;Alptraumaura;Nightmare Aura
92567;Alptraumaura;Nightmare Aura
92568;Alptraumaura;Nightmare Aura
92569;Take Off Anim Kit;Take Off Anim Kit
92570;Cancel Iverron Mod Aura Vision;Cancel Iverron Mod Aura Vision
92571;CSA Area Trigger Dummy Timer Aura;CSA Area Trigger Dummy Timer Aura
92572;Glaubenssprung;Leap of Faith
92573;Biss der Natur beschwören;Summon Nature's Bite
92574;Cannon Dead Fire State;Cannon Dead Fire State
92577;Quest - Break Icicle;Quest - Break Icicle
92579;Glyphe 'Blenden';Glyph of Blind
92580;Portal nach Andorhal;Portal to Andorhal
92581;Portal nach Andorhal;Portal to Andorhal
92582;Tortolla beschwören;Summon Tortolla
92583;Cancel Nightmare Aura;Cancel Nightmare Aura
92584;Cancel Nightmare Aura (Glubtok);Cancel Nightmare Aura (Glubtok)
92585;Cancel Nightmare Aura (Helix);Cancel Nightmare Aura (Helix)
92586;Cancel Nightmare Aura (Mechanical);Cancel Nightmare Aura (Mechanical)
92587;Cancel Nightmare Aura (Ripsnarl);Cancel Nightmare Aura (Ripsnarl)
92590;Portal nach Andorhal beschwören;Summon Portal to Andorhal
92591;Portal nach Andorhal beschwören;Summon Portal to Andorhal
92592;Forcecast Summon Tortolla;Forcecast Summon Tortolla
92593;Riesiger Platscher;Gigantic Splash
92594;Clear All Status Ailments;Clear All Status Ailments
92595;Neu anfangen;Start Over
92596;Wiedergewonnenes Mana;Recaptured Mana
92597;Fortschrittsbalken;Progress Bar
92598;Fortschrittsbalken;Progress Bar
92599;Sonar Aggro;Sonar Aggro
92601;Detonierendes Mana;Detonate Mana
92602;Schießen;Shoot
92603;Ende des Alptraums;Nightmare's End
92604;Adrenalin;Adrenaline
92605;Spalten;Cleave
92606;Monstrosität erschaffen;Create Abomination
92607;Schild zerstören;Destroy Shield
92608;Erwürgen;Choking
92609;Alptraumelixier abbrechen;Cancel Nightmare Elixir
92612;Schlachtzugskessel;Cauldron of Battle
92613;Pebble Guardian Aura;Pebble Guardian Aura
92614;Abwehr;Deflection
92615;Abwehr;Deflection
92616;Vollstrecker beschwören;Summon Enforcer
92617;Blutzauberer beschwören;Summon Blood Wizard
92618;Schattenwache beschwören;Summon Shadowguard
92619;Rückenschlitzer;Backslash
92620;Backslash Targeting;Backslash Targeting
92621;Zwielichtfeuerblitz;Twilight Firebolt
92622;Tödliche Klingen;Deadly Blades
92625;Wichtel beschwören;Summon Imp
92627;Zwielichtatem;Twilight Breath
92629;Life Savings: Last Chance Yacht Boarding Mortar - Cover;Life Savings: Last Chance Yacht Boarding Mortar - Cover
92633;Last Chance Yacht Boarding Mortar;Last Chance Yacht Boarding Mortar
92635;Schlachtzugskessel;Cauldron of Battle
92643;Schlachtzugskessel;Cauldron of Battle
92645;Schlachtzugskessel;Cauldron of Battle
92649;Schlachtzugskessel;Cauldron of Battle
92652;Großer Schlachtzugskessel;Big Cauldron of Battle
92654;Großer Schlachtzugskessel;Big Cauldron of Battle
92655;Wichtel beschwören;Summon Imps
92661;Unsichtbar;Invisible
92675;Player Summon Gyrocopter Aura;Player Summon Gyrocopter Aura
92676;Gyrokopter beschwören;Summon Gyrocopter
92677;Nerven;Obnoxious
92678;Fahrzeug verlassen;Abandon Vehicle
92679;Fläschchen des Schlachtzugs;Flask of Battle
