AchievementId;NameDE;NameEN;DescriptionDE;DescriptionEN;CategoryId;SpellId
6795;Siege über die vier Könige (Mogu'shangewölbe, 10 Spieler, Normal);Four Kings kills (10-player Normal Mogu'shan Vaults);;;1
6916;Scholomance: Gold;Scholomance: Gold;Schließt den Herausforderungsmodus der Scholomance mit einer Wertung von 'Gold' ab.;Complete the Scholomance Challenge Mode with a rating of Gold.;7979
6927;Heldenruhm von Pandaria;Glory of the Pandaria Hero;Schließt die unten aufgelisteten heroischen Dungeonerfolge von Pandaria ab.;Complete the Pandaria Heroic dungeon achievements listed below.;6362
6928;Spiel mit dem Feuer;Burning Man;Bezwingt Bruder Korloff im Scharlachroten Kloster auf dem Schwierigkeitsgrad 'Heroisch', nachdem Ihr ihn dazu gebracht habt, sechs in der Nähe befindliche Trainingsattrappen in Brand zu setzen;Cause Brother Korloff to light six nearby training dummies on fire, and then defeat him, in Scarlet Monastery on Heroic Difficulty.;4632
6936;Eine Kerze im Wind;Candle in the Wind;Bezwingt Klingenfürst Ta'yak im Herzen der Angst auf dem Schwierigkeitsgrad 'Normal', während alle vier Kohlenpfannen entzündet sind.;Defeat Blade Lord Ta'yak while all four braziers are lit in Heart of Fear on Normal or Heroic difficulty.;4904
7314;Testfahrt;Test Drive;Lasst einen Kunchong auf volle Größe heranwachsen und lasst ihn dann randalieren.;Grow a Kunchong to full size and take it on a rampage.;6300
7340;Sammler: Zwillingsbierkrüge des Brauvaters Quan Tou Kuo;Collector: Twin Stein Sets of Brewfather Quan Tou Kuo;Restauriert 5 Zwillingsbierkrüge des Brauvaters Quan Tou Kuo.;Restore 5 Twin Stein Sets of Brewfather Quan Tou Kuo.;3784
8078;Zul'Nochmal;Zul'Again;Tötet 10 Kriegsspäher der Zandalari und 5 Kriegshetzer der Zandalari.;Kill 10 Zandalari Warscouts and 5 Zandalari Warbringers.;5459
8368;Zorn mit Zorn bekämpfen;Fight Anger with Anger;Besiegt im Szenario Gruft der Vergessenen Könige die Monstrosität des Zorns mit 20 Stapeln von 'Unkontrollierter Zorn'.;Defeat the Abomination of Anger in the Crypt of Forgotten Kings scenario with 20 stacks of Uncontrolled Anger.;1762
586;Verteidigte Flaggen in der Kriegshymnenschlucht;Warsong Gulch flags returned;Verteidigte Flaggen in der Kriegshymnenschlucht;Warsong Gulch flags returned;1
604;Der Zorn der Allianz;Wrath of the Alliance;Erringt 5 ehrenhafte Siege über Hordenspieler in den unten aufgelisteten Städten.;Kill 5 Horde players in each of the cities listed below.;2503
690;Karazhan;Karazhan;Bezwingt Prinz Malchezaar in Karazhan.;Defeat Prince Malchezaar in Karazhan.;3828
1021;25 Wappenröcke;Twenty-Five Tabards;Legt 25 einzigartige Wappenröcke an.;Equip 25 unique tabards.;3040
1243;Fische hinterlassen keine Fußspuren;Fish Don't Leave Footprints;Erlernt die Fertigkeit, Fische zu finden.;Learn the ability to find fish.;3701
1370;Siege über Loatheb (Naxxramas, 10 Spieler);Loatheb kills (Naxxramas 10 player);Siege über Loatheb (Naxxramas, 10 Spieler);Loatheb kills (Naxxramas 10 player);2997
1785;Küchenschlacht;Dinner Impossible;Richtet auf jedem der unten aufgelisteten Schlachtfelder ein Großes Festmahl aus.;Present a Great Feast in each of the battlegrounds listed below.;1578
2182;Sporenschoner (10 Spieler);Spore Loser (10 player);Bezwingt Loatheb in Naxxramas im 10-Spieler-Modus, ohne dabei Sporen zu vernichten.;Defeat Loatheb in Naxxramas without killing any spores in 10-player mode.;3099
3676;Der Silberbund;A Silver Confidant;Erreicht beim Silberbund den Status ehrfürchtig und erringt das Recht, beim Argentumturnier eine Stadt zu repräsentieren.;Earn both exalted status with The Silver Covenant and the right to represent a city in the Argent Tournament.;2383
4518;Die Hallen der Reflexion;The Halls of Reflection;Bezwingt die Bosse in den Hallen der Reflexion.;Defeat the bosses in The Halls of Reflection.;4151
5293;Ich hasse dieses Lied;I Hate That Song;Bezwingt Tempelwächter Anhuur in den Hallen des Ursprungs auf dem Schwierigkeitsgrad 'Heroisch', ohne dass er mehr als 15 Sekunden lang 'Gellende Hymne' wirkt.;Defeat Temple Guardian Anhuur without allowing him to sing Reverberating Hymn for more than 15 seconds in Halls of Origination on Heroic Difficulty.;3209
5359;Ritter der Allianz;Knight-Champion;Erreicht eine Schlachtfeldwertung von 1900.;Earn a battleground rating of 1900.;3366
5554;Siege über Halfus Wyrmbrecher (Bastion des Zwielichts);Halfus Wyrmbreaker kills (Bastion of Twilight);;;1
5809;Heroisch: Alysrazar;Heroic: Alysrazor;Bezwingt Alysrazar in den Feuerlanden auf dem Schwierigkeitsgrad 'Heroisch'.;Defeat Alysrazor in Firelands on Heroic Difficulty.;5512
5868;Selig sind die Sanftmütigen;And the Meek Shall Inherit Kalimdor;Helft den folgenden kleinen Tieren, sich an den bösen alten Feuerelementaren zu rächen.;Help each of the following critters get revenge on the mean old fire elementals.;179
6553;Wie ein Pfeil ins Gesicht;Like an Arrow to the Face;Bezwingt Garalon im Herzen der Angst auf dem Schwierigkeitsgrad 'Normal', ohne eines seiner Beine zu zerstören.;Defeat Garalon in Heart of Fear on Normal or Heroic difficulty without destroying any of his legs.;4133
6590;Safari überall;World Safari;Schließt die unten aufgelisteten Haustiersafari-Erfolge ab.;Complete the Pet Safari achievements listed below.;6602
6625;Pandaren mit Klasse;Classy Pandaren;Erreicht Stufe 90 mit jeder der unten aufgelisteten Pandarenklassen.;Reach level 90 on each of the Pandaren classes listed below.;6625
6751;Erster Stufe-90-Schurke des Realms!;Realm First! Level 90 Rogue;Erster Schurke des Realms, der Stufe 90 erreicht hat.;First rogue on the realm to achieve level 90.;1834
6898;Herausforderer des Niuzaotempels;Siege of Niuzao Temple Challenger;Schließt den Herausforderungsmodus der Belagerung des Niuzaotempels ab.;Complete the Siege of Niuzao Temple Challenge Mode.;7980
6929;Und bleibt tot!;And Stay Dead!;Lasst Hochinquisitorin Weißsträhne 'Massenwiederbelebung' wirken, besiegt alle scharlachroten Judikatoren, und besiegt dann Weißsträhne im Scharlachroten Kloster auf dem Schwierigkeitsgrad 'Heroisch'.;Allow High Inquisitor Whitemane to cast Mass Resurrection, defeat all revived Scarlet Judicators, and then defeat Whitemane in Scarlet Monastery on Heroic Difficulty.;121
6932;Ruhm des Pandaria-Schlachtzüglers;Glory of the Pandaria Raider;Schließt die unten aufgelisteten Pandaria-Schlachtzugserfolge ab.;Complete the Pandaria raid achievements listed below.;6361
7316;Dann kämpfen wir eben im Schatten!;Over Their Heads;Bombardiert während der täglichen Quest "Der Himmel verfinstert sich" die folgenden Ziele.;Bomb the following targets during the daily quest, "Dark Skies.";6272
7360;Sammler: Zwillingsbierkrüge des Brauvaters Quan Tou Kuo;Collector: Twin Stein Sets of Brewfather Quan Tou Kuo;Restauriert 20 Zwillingsbierkrüge des Brauvaters Quan Tou Kou.;Restore 20 Twin Stein Sets of Brewfather Quan Tou Kuo.;3784
7921;Siege über die vier Könige (Mogu'shangewölbe, 25 Spieler, Normal);Four Kings kills (25-player Normal Mogu'shan Vaults);;;1
8009;Ein Dolch im Dunkel;Dagger in the Dark;Schließt das Szenario Ein Dolch im Dunkel ab.;Complete the Dagger in the Dark scenario.;6994
8103;Champions von Lei Shen;Champions of Lei Shen;Bezwingt alle der unten aufgelisteten seltenen Kreaturen der Insel des Donners.;Defeat all of the Isle of Thunder rare mobs listed below.;7113
610;Tod dem Kriegshäuptling!;Death to the Warchief!;Tötet Garrosh Höllschrei.;Kill Garrosh Hellscream.;5216
692;Gruuls Unterschlupf;Gruul's Lair;Bezwingt Gruul den Drachenschlächter in Gruuls Unterschlupf.;Defeat Gruul the Dragonkiller in Gruul's Lair.;3628
1363;Siege über Maexxna (Naxxramas, 10 Spieler);Maexxna kills (Naxxramas 10 player);Siege über Maexxna (Naxxramas, 10 Spieler);Maexxna kills (Naxxramas 10 player);1899
1795;Freizeitkoch;Lunch Lady;Lernt 25 Kochrezepte.;Learn 25 cooking recipes.;2353
2094;Wer den Pfennig nicht ehrt, ist des Talers nicht wert;A Penny For Your Thoughts;Angelt die unten aufgelisteten Kupfermünzen aus dem Springbrunnen von Dalaran.;Fish up the copper coins listed below from the Dalaran fountain.;3451
2183;Sporenschoner (25 Spieler);Spore Loser (25 player);Bezwingt Loatheb in Naxxramas im 25-Spieler-Modus, ohne dabei Sporen zu vernichten.;Defeat Loatheb in Naxxramas without killing any spores in 25-player mode.;3099
3677;Die Sonnenhäscher;The Sunreavers;Erreicht bei den Sonnenhäschern den Status ehrfürchtig und erringt das Recht, beim Argentumturnier eine Stadt zu repräsentieren.;Earn both exalted status with The Sunreavers and the right to represent a city in the Argent Tournament.;3976
4521;Heroisch: Die Hallen der Reflexion;Heroic: The Halls of Reflection;Bezwingt die Bosse in den Hallen der Reflexion auf dem Schwierigkeitsgrad 'Heroisch'.;Defeat the bosses in The Halls of Reflection on Heroic Difficulty.;4151
5294;Passt das Kamel durchs Nadelöhr?;Straw That Broke the Camel's Back;Bezwingt Erdwüter Ptah in den Hallen des Ursprungs auf dem Schwierigkeitsgrad 'Heroisch', während Ihr ein Kamel reitet.;Defeat Earthrager Ptah while mounted on a camel in the Halls of Origination on Heroic Difficulty.;4937
5338;Klinge der Horde;Centurion;Erreicht eine Schlachtfeldwertung von 1900.;Earn a battleground rating of 1900.;3352
5553;Siege über Halfus Wyrmbrecher (Heroisch: Bastion des Zwielichts);Halfus Wyrmbreaker Heroic kills (Bastion of Twilight);;;1
5692;Gespielte gewertete Schlachtfelder;Rated battlegrounds played;Gespielte gewertete Schlachtfelder;Rated battlegrounds played;1
5755;Dreißig Wappenröcke;Thirty Tabards;Legt 30 einzigartige Wappenröcke an.;Equip 30 unique tabards.;3040
5805;Heroisch: Baloroc;Heroic: Baleroc;Bezwingt Baloroc in den Feuerlanden auf dem Schwierigkeitsgrad 'Heroisch'.;Defeat Baleroc in Firelands on Heroic Difficulty.;5585
5864;Bandenkrieg;Gang War;Gewinnt ein Duell in Sethrias Nest, während Ihr Euch auf der Quest "Die Verteidiger des Hyjal" befindet.;Win a duel in Sethria's Roost while on the quest "The Protectors of Hyjal.";5563
6683;Weniger als drei;Less Than Three;Bezwingt Windfürst Mel'jarak im Herzen der Angst auf dem Schwierigkeitsgrad 'Normal' oder 'Heroisch', ohne je mehr als 2 Einheiten seines Schwarms gleichzeitig unter Massenkontrolleffekten zu halten.;Defeat Wind Lord Mel'jarak without crowd-controlling more than 2 of his swarm at once on Normal or Heroic difficulty in Heart of Fear.;1853
6752;Erster Stufe-90-Mönch des Realms!;Realm First! Level 90 Monk;Erster Mönch des Realms, der Stufe 90 erreicht hat.;First monk on the realm to achieve level 90.;6165
6796;Siege über die vier Könige (Mogu'shangewölbe, 10 Spieler, Heroisch);Four Kings kills (10-player Heroic Mogu'shan Vaults);;;1
6917;Die Belagerung des Niuzaotempels: Bronze;Siege of Niuzao Temple: Bronze;Schließt den Herausforderungsmodus der Belagerung des Niuzaotempels mit einer Wertung von 'Bronze' oder besser ab.;Complete the Siege of Niuzao Temple Challenge Mode with a rating of Bronze or better.;7981
6946;Mit den Toten tanzen;Empowered Spiritualist;Bezwingt Thalnos den Seelenfetzer, während drei machterfüllte Zombies am Leben sind.;Defeat Thalnos the Soulrender while three Empowered Zombies are alive.;2027
7317;Ein-Mann-Armee;One Many Army;Bezwingt die folgenden mächtigen Gegner im Tal der Ewigen Blüten.;Defeat the following powerful enemies within the Vale of Eternal Blossoms.;6332
7341;Sammler: Gehstöcke des Brauvaters Run Yun;Collector: Walking Canes of Brewfather Ren Yun;Restauriert 5 Gehstöcke des Brauvaters Run Yun.;Restore 5 Walking Canes of Brewfather Ren Yun.;3784
7447;Mehr Spaß mit Freunden;More Fun With Friends;Schließt 100 Szenarien in Gildengruppen ab.;Complete 100 scenarios while in a guild group.;6622
7987;Kein Ei wird zurückgelassen;No Egg Left Behind;Zerstört alle verbleibenden Eier, bevor Brutmeister Noshi 20% Gesundheit im Szenario Ein Dolch im Dunkel erreicht.;Destroy all remaining eggs before Broodmaster Noshi reaches 20% health in the Dagger in the Dark Scenario.;1542
8049;Die Zandalariprophezeiung;The Zandalari Prophecy;Entdeckt jedes der Geschichtsobjekte in Pandaria, die die Geschichte der Zandalari und ihrer dunklen Prophezeiung erzählen.;Discover each of the lore objects in Pandaria that tell of the Zandalari and their dark prophecy.;6488
8124;Ruhm des Donnernden Schlachtzüglers;Glory of the Thundering Raider;Schließt die unten aufgelisteten Schlachtzugserfolge im Thron des Donners ab.;Complete the Throne of Thunder raid achievements listed below.;6864
8519;Erhabene Gesellschaft;Celestial Family;Erhaltet alle vier Haustiere der Erhabenen.;Obtain all four of the celestial pets.;8067
557;Überlegen;Superior;Legt in jedem Platz einen Gegenstand von überragender Qualität an, der eine Mindeststufe von 187 hat.;Equip a superior item in every slot with a minimum item level of 187.;133
611;Blutender Bluthuf;Bleeding Bloodhoof;Tötet Baine Bluthuf.;Kill Baine Bloodhoof.;3669
693;Magtheridons Kammer;Magtheridon's Lair;Bezwingt Magtheridon in Magtheridons Kammer.;Defeat Magtheridon in Magtheridon's Lair.;3640
1365;Siege über Noth den Seuchenfürst (Naxxramas, 10 Spieler);Noth the Plaguebringer kills (Naxxramas 10 player);Siege über Noth den Seuchenfürst (Naxxramas, 10 Spieler);Noth the Plaguebringer kills (Naxxramas 10 player);2997
1404;Erster Stufe-80-Gnom des Realms!;Realm First! Level 80 Gnome;Erster Gnom des Realms, der Stufe 80 erreicht hat.;First gnome on the realm to achieve level 80.;3283
1796;Commis de Cuisine;Short Order Cook;Lernt 50 Kochrezepte.;Learn 50 cooking recipes.;1788
1919;Nicht auf den Gräbern tanzen;On The Rocks;Bezwingt Prinz Keleseth in der Burg Utgarde auf dem Schwierigkeitsgrad 'Heroisch', ohne dabei Frostgräber zu zerstören.;Defeat Prince Keleseth in Utgarde Keep on Heroic Difficulty without shattering any Frost Tombs.;3260
2095;Silberregen;Silver in the City;Angelt die unten aufgelisteten Silbermünzen aus dem Springbrunnen von Dalaran.;Fish up the silver coins listed below from the Dalaran fountain.;3450
2176;Zusammen bis in den Tod (10 Spieler);And They Would All Go Down Together (10 player);Bezwingt die Vier Reiter in Naxxramas im 10-Spieler-Modus, wobei alle vier innerhalb von 15 Sekunden sterben müssen.;Defeat the 4 Horsemen in Naxxramas, ensuring that they all die within 15 seconds of each other in 10-player mode.;3005
4596;Das Schwert im Schädel;The Sword in the Skull;Findet das verschwundene Heft von Quel'Delar, zieht die Klinge aus ihrer Ruhestätte, schmiedet die Waffe neu, läutert sie im Sonnenbrunnen und zeigt sie vor, um Eure Belohnung abzuholen.;Recover the missing hilt of Quel'Delar, draw the blade from its resting place, reforge the weapon, purify it in the Sunwell, and present it for your just reward.;4143
5296;Schneller als das Licht;Faster Than the Speed of Light;Schließt die Halle des Lichts der Hallen des Ursprungs auf dem Schwierigkeitsgrad 'Heroisch' innerhalb von 5 Minuten nach Betreten ab.;Complete the Vault of Lights within 5 minutes of entering in the Halls of Origination on Heroic Difficulty.;1784
5339;Feldkommandant(in);Lieutenant Commander;Erreicht eine Schlachtfeldwertung von 2000.;Earn a battleground rating of 2000.;3367
5567;Siege über Valiona und Theralion (Bastion des Zwielichts);Valiona and Theralion kills (Bastion of Twilight);;;1
5693;Am häufigsten betretenes gewertetes Schlachtfeld;Rated battleground played the most;Am häufigsten betretenes gewertetes Schlachtfeld;Rated battleground played the most;1
5804;Heroisch: Majordomus Fandral Hirschhaupt;Heroic: Majordomo Fandral Staghelm;Bezwingt Majordomus Hirschhaupt in den Feuerlanden auf dem Schwierigkeitsgrad 'Heroisch'.;Defeat Majordomo Fandral Staghelm in Firelands on Heroic Difficulty.;5483
5865;Kennen... Kennen wir uns nicht?;Have... Have We Met?;Begrüßt alte Bekannte, indem Ihr den folgenden NSCs in Sethrias Nest zuwinkt (/winken).;Acknowledge your recognition by /waving at the following NPCs in Sethria's Roost.;1524
6518;Du magst also Bern...;I Heard You Like Amber...;Tötet im Herzen der Angst auf dem Schwierigkeitsgrad 'Normal' oder 'Heroisch' lebendigen Bern in brennendem Bern, bis sich mindestens 8 Pfützen überschneiden, und tötet dann Bernformer Un'sok.;Kill Living Amber in Burning Amber until at least 8 pools overlap, and then defeat Amber-Shaper Un'sok on Normal or Heroic difficulty in Heart of Fear.;5879
6531;Liebe zum Detail;Attention to Detail;Bezwingt Jandice Barov in Scholomance auf dem Schwierigkeitsgrad 'Heroisch', ohne ein einziges Trugbild zu vernichten.;Defeat Jandice Barov without ever eliminating a false image in Scholomance on Heroic Difficulty.;5393
6918;Die Belagerung des Niuzaotempels: Silber;Siege of Niuzao Temple: Silver;Schließt den Herausforderungsmodus der Belagerung des Niuzaotempels mit einer Wertung von 'Silber' oder besser ab.;Complete the Siege of Niuzao Temple Challenge Mode with a rating of Silver or better.;7982
7318;Ein Hauch von Geschichte;A Taste of History;Findet einen Guo-Lai-Truhenschlüssel und öffnet eine uralte Guo-Lai-Truhe.;Find a Guo-Lai Vault Key and open an Ancient Guo-Lai Cache.;6419
