itemid;iconname
57055;INV_Helmet_15
57057;INV_Chest_Chain_15
57058;INV_Helmet_15
57059;INV_Gauntlets_25
57060;INV_Gauntlets_25
57062;INV_Pants_Mail_15
57063;INV_Shoulder_14
57064;INV_Shoulder_14
57065;INV_Pants_Mail_15
57067;INV_Helmet_25
57070;INV_Shoulder_14
57071;INV_Shoulder_14
57072;INV_Bracer_07
57073;INV_Belt_15
57074;INV_Bracer_12
57075;INV_Bracer_17
57076;INV_Belt_19
57077;INV_Belt_28
57078;INV_Shield_51
57080;INV_Misc_Fish_64
57081;INV_Misc_Orb_01
57082;INV_Wand_15
57083;INV_Mace_60
57084;INV_Mace_61
57085;INV_Shield_49
57086;INV_Shield_50
57087;INV_Weapon_Rifle_19
57089;INV_Weapon_Bow_35
57090;INV_Spear_08
57091;INV_Boots_Chain_12
57093;INV_Boots_Chain_05
57094;INV_Boots_Chain_13
57095;INV_Boots_Chain_12
57097;INV_Staff_08
57098;
57099;INV_Boots_04
57100;INV_Pants_Leather_09
57101;
57102;
57103;INV_Belt_09
57105;INV_Boots_04
57106;
57107;
57108;
57109;INV_Belt_09
57110;INV_Pants_02
57111;INV_Boots_03
57112;
57113;INV_Belt_09
57114;INV_Pants_06
57115;
57116;
57117;
57118;
57119;
57120;
57121;
57122;INV_Boots_Plate_04
57123;
57124;
57125;
57126;INV_Boots_Plate_04
57127;
57128;
57129;INV_Chest_Chain_15
57130;
57131;INV_Pants_03
57132;INV_Boots_Plate_04
57133;
57134;
57135;
57136;INV_Boots_Plate_04
57137;
57138;
57139;
57140;
57141;
57142;
57143;
57144;
57145;
57146;
57147;
57148;
57149;
57150;
57151;
57155;
57156;INV_Shirt_05
57157;
57158;
57159;INV_Gauntlets_29
57160;INV_Boots_04
57161;
57162;INV_Belt_03
57163;INV_Boots_05
57164;
57165;
57166;INV_Chest_Leather_04
57167;INV_Pants_Mail_03
57168;INV_Misc_Head_Dragon_Red
57169;INV_Chest_Wolf
57171;INV_Misc_Cape_06
57172;INV_Misc_Cape_10
57173;Spell_Shaman_EarthlivingWeapon
57174;INV_Wand_12
57175;INV_Wand_22
57176;INV_Wand_16
57177;INV_Wand_1H_Stratholme_D_01
57178;INV_Wand_05
57179;INV_Wand_22
57182;
57184;
57185;
57186;INV_Pants_02
57187;
57188;
57189;
57190;
57191;
57192;INV_Shirt_02
57193;INV_Belt_22
57194;INV_Boots_Plate_04
57195;
57196;
57197;INV_Chest_Wolf
57198;
57199;
57200;
57201;INV_Belt_21
57202;INV_Pants_01
57203;INV_Bracer_12
57204;
57205;
57206;INV_Pants_01
57207;
57208;
57209;
57210;INV_Boots_04
57211;
57213;
57214;
57215;INV_Boots_09
57216;
57217;
57218;INV_Belt_01
57219;
57220;INV_Weapon_Rifle_05
57221;
57222;
57223;
57224;INV_Belt_01
57225;
57226;
57228;INV_Boots_04
57231;
57232;
57233;
57234;
57236;INV_Weapon_Rifle_06
57237;INV_Weapon_Rifle_19
57238;
57239;
57240;
57241;
57242;INV_Egg_08
57243;
57244;
57245;
57246;Ability_Mount_Drake_Proto
57248;INV_Axe_99
57250;INV_Mace_82
57251;
57252;
57253;
57254;
57257;INV_Mace_11
57258;INV_Axe_01
57259;
57260;
57262;
57263;INV_Shield_63
57264;INV_Belt_35
57267;INV_Boots_Cloth_10
57268;INV_Boots_08
57269;INV_Belt_11
57270;INV_Belt_17
57271;INV_Boots_Plate_02
57273;
57274;
57275;
57276;
57277;
57278;
57279;INV_Shoulder_05
57280;
57281;
57282;INV_Belt_22
57283;
57284;
57285;
57287;INV_Inscription_ArmorScroll01
57288;INV_Inscription_WeaponScroll01
57293;INV_Misc_EngGizmos_19
57294;
57295;
57297;INV_Sword_86
57298;INV_Sword_86
57299;INV_Sword_86
57300;Spell_Holy_ProclaimChampion_02
57301;INV_ThrowingKnife_08
57302;INV_Helmet_86
57303;
57304;
57305;INV_Sword_Draenei_05
57306;
57307;INV_Helmet_25
57308;INV_Mace_08
57309;INV_Wand_16
57312;INV_Misc_Food_147_Cake
57313;INV_Misc_Food_146_CakeSlice
57314;INV_Misc_Food_149_CupCake
57315;INV_Misc_Food_153_Doughnut
57316;INV_Misc_Food_145_Cake
57317;INV_Misc_Food_144_CakeSlice
57318;INV_Misc_Food_148_CupCake
57323;INV_Wand_16
57324;INV_Weapon_Hand_20
57325;
57326;
57327;
57328;
57329;
57330;
57331;INV_Sword_98
57332;INV_Mace_61
57334;INV_Axe_79
57335;INV_Ore_Saronite_01
57336;INV_Ingot_Titansteel_blue
57337;INV_Chest_Cloth_26
57338;
57339;
57348;INV_Inscription_MajorGlyph08
57360;Ability_Hunter_RapidRegeneration
57365;INV_Inscription_MinorGlyph15
57373;
57375;Ability_Creature_Disease_05
57376;INV_Helmet_24
57377;
57378;
57379;INV_Misc_EngGizmos_swissArmy
57380;
57381;
57384;INV_Sword_97
57385;INV_Mace_59
57387;INV_Inscription_Papyrus
57388;INV_Inscription_Parchment
57389;INV_Inscription_Scroll
57390;INV_Inscription_Certificate
57391;INV_Torch_Thrown
57392;
57393;
57394;
57395;
57396;
57397;
57398;
57399;
57401;
57402;
57404;
57407;
57408;
57409;
57410;
57411;
57412;
57413;
57414;
57415;
57416;INV_Drink_Waterskin_08
57418;
57419;
57422;
57423;
57424;
57425;
57426;
57427;
57428;
57429;
57430;
57431;
57432;INV_Helmet_17
57433;
57434;
57435;
57436;
57437;
57438;
57439;
57440;
57441;
57442;
57445;
57446;
57447;
57448;
57449;
57450;
57451;
57452;
57453;
57454;
57455;
57456;
57457;
57458;
57459;
57460;INV_Fabric_Frostweave_Bolt
57461;INV_Fabric_Frostweave_ImbuedBolt
57462;INV_Sword_131
57463;INV_Sword_131
57464;INV_Sword_131
57465;INV_Weapon_Rifle_24
57466;INV_Weapon_Shortblade_92
57467;INV_Misc_MonsterTail_07
57468;INV_Misc_MonsterFang_02
57469;INV_Misc_MonsterHorn_08
57470;INV_Misc_MonsterTail_04
57471;INV_Misc_MonsterClaw_10
57472;INV_Misc_MonsterHorn_02
57474;INV_Misc_MonsterHorn_03
57475;INV_Misc_MonsterScales_10
57476;INV_Misc_MonsterClaw_08
57477;INV_Misc_MonsterClaw_06
57478;INV_Misc_MonsterClaw_09
57480;Ability_Mount_Drake_Twilight
57481;INV_Weapon_Hand_06
57482;INV_Weapon_Halberd_AhnQiraj
57486;INV_Boots_08
57487;
57488;INV_Helmet_29
57489;INV_Wand_22
57495;
57496;
57497;
57498;
57499;
57500;
57501;INV_Helmet_31
57502;INV_Drink_22
57503;INV_Shield_09
57504;Spell_Misc_Food
57506;
57510;INV_Chest_Cloth_04
57511;INV_Shirt_White_01
57515;INV_Misc_Basket_02
57516;INV_Misc_Basket_05
57517;INV_Misc_EngGizmos_32
57518;INV_Misc_Bag_HerbPouch
57519;INV_Misc_Bag_Soulbag
57521;INV_Helmet_53
57522;INV_Helmet_110
57524;INV_Helmet_100
57525;INV_Helmet128
57526;INV_Helmet_138
57527;Ability_Hunter_Pet_Moth
57528;Achievement_Noblegarden_Chocolate_Egg
57529;INV_Misc_Slime_02
57531;INV_Crown_01
57532;INV_Crown_01
57536;INV_Helmet_15
57538;INV_Helmet_15
57540;INV_Helmet_121
57541;INV_Helmet_11
57542;INV_Helmet128
57543;INV_Helmet_107
57544;INV_Helmet_18
57545;INV_Helmet_18
57546;INV_Helmet_58
57547;INV_Helmet_58
57548;INV_Box_Birdcage_01
57549;INV_Torch_Unlit
57551;INV_Torch_Unlit
57552;Ability_Mount_Drake_Azure
57553;
57554;
57555;
57556;
57557;
57558;
57559;
57560;
57561;
57562;
57563;
57564;
57565;
57566;INV_Shirt_08
57567;
57568;
57569;INV_Gauntlets_27
57570;
57571;
57574;Spell_Nature_UnrelentingStorm
57577;
57578;INV_Drink_04
57579;
57580;
57583;
57584;
57585;
57586;
57587;INV_Shoulder_11
57588;
57589;
57590;INV_Boots_Chain_06
57591;
57592;
57593;INV_Pants_Mail_13
57594;
57599;INV_Hammer_25
57601;
57602;
57603;INV_Boots_Chain_06
57604;INV_Shoulder_69
57606;
57607;
57608;
57609;
57610;INV_Boots_Chain_06
57611;
57612;INV_Belt_26
57617;INV_Misc_EasterBasket
57619;INV_Weapon_Rifle_04
57620;INV_Bracer_15
57621;INV_Belt_14
57622;INV_Gauntlets_02
57623;INV_Misc_EngGizmos_25
57624;
57625;INV_Misc_Bone_10
57626;
57629;
57630;INV_Misc_Gem_FlameSpessarite_03
57631;
57632;
57633;
57634;
57636;
57637;
57638;
57639;
57640;
57641;
57642;
57643;
57644;
57645;
57646;
57647;
57648;
57649;
57650;
57651;
57652;
57653;
57654;
57655;
57656;
57657;
57658;
57659;
57660;INV_Shirt_02
57661;INV_Belt_24
57662;INV_Boots_09
57664;INV_Misc_Toy_03
57667;
57673;
57674;
57681;INV_Bracer_25A
57682;
57683;
57684;
57685;
57686;INV_Misc_Plant_02
57687;Spell_Fire_PlayingWithFire
57688;INV_Misc_Horn_05
57689;INV_Misc_Candle_01
57699;INV_Misc_Bandana_03
57700;INV_Helmet_141
57705;INV_Helmet_141
57706;INV_Helmet_136
57707;INV_Helmet_136
57708;INV_Misc_Pelt_Bear_Ruin_03
57709;Trade_BlackSmithing
57711;
57712;
57713;
57714;INV_Chest_Cloth_19
57715;INV_Chest_Cloth_19
57716;INV_Gizmo_RunicHealthInjector
57717;INV_Gizmo_RunicManaInjector
57718;
57719;
57722;
57723;INV_Chest_Leather_01
57724;
57726;
57727;INV_Gauntlets_26
57728;
57729;
57730;
57732;INV_Axe_09
57733;INV_Axe_09
57734;INV_Staff_16
57738;
57739;
57740;
57742;
57744;INV_Elemental_Eternal_Air
57745;
57746;
57748;INV_Pants_Leather_03
57749;INV_Boots_Cloth_05
57750;INV_Bracer_15
57751;INV_Chest_Chain_13
57753;INV_Shield_19
57754;
57755;
57757;INV_Misc_Plant_03
57758;INV_Helmet_44
57759;INV_Helmet_44
57760;INV_Enchant_EssenceAstralLarge
57761;
57762;
57763;
57764;
57765;
57766;
57767;INV_Boots_03
57768;
57769;
57770;
57771;
57772;
57774;
57775;
57778;
57779;
57780;
57781;
57782;INV_SHOULDER_61
57783;
57784;
57785;
57786;INV_Hammer_19
57787;
57788;
57789;
57790;
57791;
57792;
57793;
57794;
57795;
57796;
57801;
57802;
57804;
57805;
57806;
57807;
57808;
57810;INV_Bracer_18
57811;
57812;
57813;
57814;
57815;
57816;
57819;inv_jewelry_ring_45
57821;
57822;
57824;
57825;
57826;
57827;
57828;
57829;
57830;
57831;
57832;
57833;
57834;
57835;
57839;INV_CHEST_PLATE_23
57840;
57841;
57842;
57843;
57844;
57845;
57846;
57848;
57849;
57851;
57852;inv_misc_slime_02
57853;
57854;
57855;
57856;
57857;
57858;
57860;
57861;
57862;
57863;
57864;
57866;
57868;
57869;
57870;
57871;
57872;
57873;
57874;
57875;
57876;
57877;Ability_Mount_PolarBear_Black
57878;
57880;
57881;
57882;
57883;
57884;
57885;
57886;Ability_Hunter_Pet_Scorpid
57887;Spell_Nature_Polymorph
57888;
57889;
57890;INV_Boots_Fabric_01
57891;
57892;
57893;inv_mushroom_01
57894;
57896;INV_PET_FROSTWYRM
57897;INV_Sword_56
57898;inv_scroll_03
57899;Ability_Hunter_Pet_TallStrider
57901;
57902;
57903;
57905;
57907;
57908;
57910;
57911;
57912;
57913;
57914;
57915;INV_Staff_10
57916;Ability_Hunter_Pet_Crab
57917;
57918;
57920;
57922;Achievement_Zone_Ironforge
57923;INV_Gizmo_GnomishFlameTurret
57925;INV_Jewelry_Talisman_15
57926;Ability_Warrior_WarCry
57927;RACIAL_TROLL_BERSERK
57928;Ability_BullRush
57929;spell_nature_dryaddispelmagic
57930;INV_Trinket_Naxxramas03
57931;Achievement_Reputation_ArgentChampion
57932;
57934;
57935;
57936;inv_torch_thrown
57937;
57939;
57941;
57942;Ability_Mount_MechaStrider
57943;
57944;INV_Belt_03
57945;
57946;
57947;
57948;
57949;
57950;INV_Sword_122
57951;INV_Ammo_Arrow_04
57952;INV_Wand_25
57954;
57955;
57956;
57957;
57958;
57959;
57960;
57961;
57962;
57963;
57964;
57965;
57966;
57968;
57969;
57970;
57971;
57973;
57974;
57975;
57976;
57977;
57978;
57979;
57980;
57981;
57982;
57983;
57985;
57986;INV_Misc_Bag_SatchelofCenarius
57987;inv_misc_monstertail_01
57988;
57989;
57990;
57991;
57992;
57993;INV_Shirt_Purple_01
57994;INV_Shirt_Purple_01
57996;INV_Ingot_Titansteel_red
58000;INV_Misc_Cape_Naxxramas_02
58002;INV_Axe_04
58004;
58005;
58007;
58008;
58009;ability_mount_kodo_01
58011;INV_Shirt_Black_01
58012;INV_Hammer_03
58013;INV_Boots_Cloth_17
58014;INV_Pants_Cloth_30
58015;INV_Chest_Cloth_51
58017;INV_Misc_Toy_10
58021;
58022;
58023;
58028;
58029;
58030;
58031;
58032;
58033;
58035;
58036;
58037;
58038;
58039;
58040;
58041;
58042;
58043;
58045;
58046;
58047;
58048;
58049;
58052;
58053;
58054;
58055;
58057;ability_warrior_challange
58059;INV_Gauntlets_02
58060;
58061;
58062;INV_Egg_06
58065;INV_TradeskillItem_03
58066;
58067;
58068;
58069;
58070;
58071;
58072;
58073;
58074;
58075;INV_Misc_Bandana_01
58076;
58077;
58078;INV_Misc_Bandana_01
58079;
58080;
58081;
58082;spell_deathknight_bloodboil
58109;
58110;
58111;
58120;
58121;
58122;spell_deathknight_summondeathcharger
58123;INV_Spear_07
58130;
58134;
58135;
58136;
58137;INV_Belt_12
58138;
58139;
58140;
58141;
58142;
58143;
58144;
58145;
58146;INV_Pants_Cloth_11
58147;
58148;
58149;
58150;
58151;
58152;
58153;INV_Misc_Book_06
58154;INV_Jewelry_Necklace_40
58155;
58156;
58157;
58158;
58159;
58160;
58161;
58162;
58163;
58164;
58166;INV_Sword_73
58167;INV_Fishingpole_02
58169;INV_Letter_18
58170;INV_Letter_22
58171;INV_Sword_10
58172;
58173;
58174;
58176;
58177;
58179;ability_hunter_beastcall
58180;
58181;
58182;
58183;
58184;
58185;
58186;inv_sword_22
58187;inv_sword_22
58188;inv_sword_22
58189;inv_sword_22
58190;inv_sword_22
58192;inv_misc_shell_01
58193;
58194;
58195;
58196;
58198;inv_fabric_linen_03
58199;inv_drink_09
58200;trade_herbalism
58201;INV_Misc_Shell_04
58202;
58203;
58205;
58206;
58207;INV_Boots_05
58208;Spell_Shadow_MindBomb
58209;inv_feather_03
58211;
58212;
58213;
58214;INV_Shoulder_29
58215;INV_Chest_Plate01
58216;
58217;
58218;INV_Chest_Plate01
58219;INV_Chest_Plate01
58220;
58221;
58223;INV_Helmet_138
58224;inv_misc_sandbox_spectraltiger_01
58229;INV_Chest_Plate02
58230;INV_Gauntlets_28
58231;INV_Helmet_58
58233;INV_Shoulder_29
58235;INV_Gauntlets_28
58239;INV_Gauntlets_25
58242;INV_Helmet_15
58243;INV_Shoulder_14
58245;INV_Chest_Plate02
58246;INV_Chest_Plate02
58250;INV_Gauntlets_25
58253;INV_Chest_Chain_15
58255;INV_Helmet_15
58256;INV_Pants_Mail_15
58257;INV_Shoulder_14
58258;INV_Gauntlets_17
58259;INV_Crown_01
58260;INV_Pants_Cloth_05
58261;INV_Chest_Cloth_43
58262;INV_Shoulder_25
58264;INV_Chest_Plate02
58265;INV_Gauntlets_28
58268;INV_Shoulder_29
58269;INV_Helmet_58
58271;INV_Pants_Plate_05
58272;INV_Shoulder_29
58273;INV_Pants_Plate_05
58275;INV_Gauntlets_28
58280;INV_Crown_01
58283;INV_Shoulder_25
58284;INV_Crown_01
58287;INV_Chest_Chain_15
58288;INV_Gauntlets_25
58290;INV_Pants_Mail_15
58291;INV_Shoulder_14
58293;INV_Gauntlets_25
58294;INV_Helmet_15
58296;INV_Shoulder_14
58302;INV_Gauntlets_17
58304;INV_Pants_Cloth_05
58307;INV_Shoulder_25
58308;INV_Chest_Plate02
58309;INV_Gauntlets_28
58311;INV_Pants_Plate_05
58312;INV_Shoulder_29
58314;INV_Pants_Plate_05
58315;INV_Shoulder_29
58316;INV_Chest_Plate02
58322;INV_Helmet_15
58323;
58324;
58325;
58326;
58327;INV_Pants_Cloth_05
58328;INV_Chest_Cloth_43
58329;INV_Pants_Plate_05
58331;INV_Gauntlets_17
58332;INV_Pants_Cloth_05
58333;INV_Chest_Cloth_43
58334;INV_Pants_Mail_15
58337;INV_Chest_Chain_15
58338;INV_Gauntlets_25
58339;INV_Pants_Mail_15
58342;INV_Spear_08
58344;Ability_Warrior_PunishingBlow
58345;inv_misc_token_argentdawn3
58346;INV_Misc_Gem_Stone_01
58348;
58349;
58350;
58351;
58352;
58353;
58355;
58356;
58357;
58359;
58367;INV_Inscription_Scroll
58368;Ability_Paladin_ArtofWar
58369;INV_Misc_Bone_HumanSkull_01
58370;INV_Chest_Cloth_71
58371;INV_MACE_18
58372;inv_misc_roses_01
58373;Spell_Nature_WispSplodeGreen
58375;INV_Stone_05
58377;inv_weapon_rifle_22
58379;INV_Ore_Tin_01
58380;
58381;
58382;achievement_pvp_a_a
58383;achievement_zone_ironforge
58384;inv_misc_wrench_02
58385;ability_druid_manatree
58386;
58387;inv_datacrystal04
58388;
58390;inv_misc_tabardpvp_04
58392;inv_shield_14
58394;
58397;inv_misc_pheonixpet_01
58398;ability_mount_mountainram
58399;ability_mount_mechastrider
58400;ability_mount_ridingelekkelite
58401;ability_mount_whitetiger
58402;ability_mount_kodo_01
58403;ability_mount_raptor
58404;ability_mount_blackdirewolf
58406;ability_mount_cockatricemountelite_purple
58407;ability_mount_undeadhorse
58408;INV_Ore_FelIron
58409;
58410;
58411;
58412;inv_misc_key_13
58413;inv_misc_runedorb_01
58420;INV_Mace_10
58421;
58422;
58423;
58424;inv_misc_bone_03
58437;INV_Axe_11
58438;inv_misc_enggizmos_05
58439;INV_Weapon_Halberd15
58440;inv_misc_enggizmos_03
58441;INV_Potion_60
58442;
58443;
58444;
58445;
58446;
58447;
58448;INV_Belt_07
58449;
58450;
58451;
58452;
58453;
58454;
58455;
58456;
58457;
58458;
58459;
58460;
58461;
58462;
58463;Spell_Holy_DivinePurpose
58464;
58465;
58466;
58467;
58468;
58469;
58470;
58471;
58472;
58473;
58474;
58475;
58476;
58477;
58478;
58479;
58480;
58481;
58482;
58483;
58485;
58486;
58487;
58488;
58489;
58490;
58494;inv_misc_bone_skull_02
58495;
58496;
58497;INV_Misc_Bag_10_Blue
58498;INV-Sword_53
58499;
58500;
58501;
58502;INV_Staff_08
58503;INV_Spear_08
58505;inv_weapon_halberd_21
58506;inv_weapon_halberd_12
58507;inv_weapon_halberd_ahnqiraj
58509;inv_staff_52
58510;inv_weapon_halberd16
58512;inv_weapon_halberd_23
58514;inv_staff_58
58518;inv_spear_07
58520;inv_spear_13
58521;inv_sword_130
58522;
58523;spell_lightning_lightningbolt01
58526;inv_misc_key_15
58527;INV_Axe_08
58528;
58529;
58530;
58532;
58533;
58534;
58535;INV_Shirt_Purple_01
58536;INV_Shirt_Purple_01
58537;INV_Shirt_Yellow_01
58538;INV_Shirt_Orange_01
58539;INV_Shirt_Grey_01
58540;INV_Shirt_Grey_01
58541;INV_Shirt_Red_01
58542;INV_Shirt_Blue_01
58543;INV_Shirt_Grey_01
58544;INV_Shirt_Black_01
58545;inv_sigil_freya
58546;inv_sigil_hodir
58547;inv_sigil_mimiron
58548;inv_sigil_thorim
58549;inv_sigil_ulduarall
58550;inv_misc_tournaments_banner_nightelf
58551;inv_misc_tournaments_banner_draenei
58552;inv_misc_tournaments_banner_gnome
58553;inv_misc_tournaments_banner_dwarf
58554;inv_misc_tournaments_banner_orc
58555;inv_misc_tournaments_banner_troll
58556;inv_misc_tournaments_banner_bloodelf
58557;inv_misc_tournaments_banner_human
58558;inv_misc_tournaments_banner_tauren
58559;inv_misc_tournaments_banner_scourge
58573;
58575;INV_Shield_04
58577;inv_misc_tournaments_symbol_nightelf
58578;inv_misc_tournaments_symbol_draenei
58579;inv_misc_tournaments_symbol_gnome
58580;inv_misc_tournaments_symbol_dwarf
58581;inv_misc_tournaments_symbol_orc
58582;inv_misc_tournaments_symbol_troll
58583;inv_misc_tournaments_symbol_bloodelf
58584;inv_misc_tournaments_symbol_human
58585;inv_misc_tournaments_symbol_tauren
58586;inv_misc_tournaments_symbol_scourge
58588;INV_Wand_07
58589;inv_misc_map06
58590;
58591;
58592;
58593;
58594;
58595;
58596;
58597;
58598;
58599;
58600;
58601;INV_Jewelcrafting_Gem_37
58602;INV_Mace_99
58603;INV_Chest_Cloth_13
58604;INV_Shirt_01
58605;
58606;
58607;
58608;
58609;
58610;
58611;
58612;
58613;
58614;INV_Belt_24
58615;inv_misc_leatherscrap_18
58616;
58617;INV_Sword_60
58620;INV_Misc_Fish_56
58621;inv_stone_05
58622;INV_Misc_Fish_53
58625;inv_misc_desecrated_mailglove
58628;
58629;
58630;
58631;
58632;
58633;
58634;
58635;
58636;
58637;
58638;
58641;INV_Belt_49C
58642;
58643;
58644;
58645;
58646;
58647;
58648;
58649;
58650;
58651;
58652;
58653;
58655;inv_misc_root_02
58656;
58657;
58658;
58659;
58660;
58661;
58662;
58663;
58664;
58665;
58666;
58667;
58668;
58669;
58670;
58671;
58672;
58673;
58674;
58675;
58676;INV_Axe_04
58677;ability_vehicle_oiljets
58679;inv_misc_coin_17
58680;inv_misc_key_15
58681;inv_misc_statue_11
58682;achievement_profession_fishing_findfish
58691;INV_Shirt_GuildTabard_01
58692;
58694;
58695;
58696;
58697;
58698;
58699;
58700;INV_Shirt_GuildTabard_01
58701;INV_Shirt_GuildTabard_01
58703;INV_Misc_Bandana_03
58704;
58705;INV_Chest_Leather_01
58706;
58707;
58708;INV_Bracer_15
58709;
58710;inv_misc_idol_05
58713;INV_Weapon_Shortblade_51
58714;INV_Jewelcrafting_Gem_38
58715;achievement_profession_fishing_journeymanfisher
58716;inv_fishingpole_05
58717;INV_CHEST_PLATE_23
58718;INV_GAUNTLETS_62
58720;INV_Helmet_135
58721;INV_PANTS_PLATE_27
58722;INV_Shoulder_99
58723;
58724;
58725;inv_inscription_pigment_bug07
58726;
58727;
58728;
58729;
58730;
58733;INV_Mace_10
58735;INV_Sword_132
58736;INV_Mace_90
58737;achievement_boss_xt002deconstructor_01
58739;INV_Weapon_Bow_51
58740;INV_Mace_91
58741;
58742;spell_arcane_arcanetorrent
58743;INV_Belt_18
58745;INV_Belt_25
58746;INV_Belt_34
58747;INV_Belt_15
58748;INV_Gauntlets_28
58749;INV_Gauntlets_10
58750;INV_Gauntlets_62
58753;INV_Gauntlets_64
58755;INV_Pants_Cloth_28
58756;INV_Belt_48C
58758;INV_Gauntlets_30
58760;INV_Gauntlets_05
58761;INV_Gauntlets_22
58762;INV_Gauntlets_13
58763;INV_PANTS_MAIL_25
58764;INV_Pants_Mail_06
58765;INV_Pants_Mail_10
58766;INV_Pants_Plate_20
58767;INV_Pants_Plate_21
58768;INV_Pants_Cloth_24
58769;INV_Belt_10
58770;INV_Belt_48A
58772;INV_Pants_Leather_11
58773;INV_Belt_28
58774;INV_Pants_Plate_07
58775;INV_Chest_Plate_25
58776;INV_Chest_Plate_25
58777;INV_CHEST_MAIL_02
58778;INV_CHEST_MAIL_02
58779;INV_Chest_Leather_13
58783;INV_Chest_Cloth_63
58785;INV_Chest_Cloth_63
58786;INV_Gauntlets_72
58788;INV_Pants_Cloth_24
58789;INV_Shoulder_101
58791;inv_chest_plate_25
58792;INV_Gauntlets_72
58793;INV_HELMET_98
58794;INV_PANTS_PLATE_27
58795;INV_SHOULDER_89
58796;INV_CHEST_LEATHER_16
58797;INV_Gauntlets_53
58798;INV_HELMET_102
58799;INV_PANTS_LEATHER_27
58800;INV_Shoulder_88
58802;INV_CHEST_MAIL_02
58804;INV_Helmet_125
58805;INV_Pants_Mail_16
58806;inv_spear_07
58807;INV_SHOULDER_100
58809;inv_spear_05
58814;INV_Belt_12
58815;INV_Belt_12
58816;INV_Belt_13
58817;INV_Belt_13
58819;INV_Misc_Rune_11
58820;INV_Misc_Rune_10
58821;INV_MISC_RUNE_05
58822;INV_Misc_Rune_07
58823;INV_Misc_Rune_06
58824;INV_Misc_Platnumdisks
58825;INV_Glyph_MajorDeathKnight
58826;INV_Glyph_MinorDeathKnight
58827;INV_Glyph_MinorDruid
58828;INV_Glyph_MajorDruid
58829;INV_Glyph_MajorHunter
58830;INV_Glyph_MajorMage
58831;INV_Glyph_MinorMage
58832;INV_Glyph_MajorPaladin
58833;INV_Glyph_MinorPaladin
58834;INV_Glyph_MajorPriest
58835;INV_Glyph_MinorPriest
58836;INV_Glyph_MajorRogue
58837;INV_Glyph_MinorRogue
58838;INV_Glyph_MinorShaman
58839;INV_Glyph_MajorShaman
58840;INV_Glyph_MinorWarlock
58841;INV_Glyph_MajorWarlock
58842;INV_Glyph_MajorWarrior
58843;INV_Glyph_MinorWarrior
58846;INV_Drink_22
58847;INV_Helmet_136
58848;INV_Gauntlets_49
58849;INV_Pants_Cloth_24
58850;INV_SHOULDER_89
58853;INV_Chest_Plate_25
58854;INV_Pants_Plate_25
58855;INV_Gauntlets_72
58859;ability_mount_flyingcarpet
58860;INV_Shoulder_94
58861;inv_pet_magicalcradadbox
58862;inv_ammo_arrow_03
58864;INV_Chest_Chain_16
58866;INV_Gauntlets_71
58867;INV_Pants_Mail_15
58869;INV_Shield_09
58870;INV_Shield_09
58871;INV_Chest_Fur
58872;
58873;inv_spear_05
58874;INV_Axe_102
58876;INV_Axe_102
58877;INV_Axe_101
58878;INV_Weapon_Bow_51
58879;INV_Weapon_Crossbow_33
58880;INV_Weapon_Crossbow_33
58881;INV_Weapon_Shortblade_93
58884;INV_Weapon_Shortblade_84
58885;inv_weapon_shortblade_92
58888;INV_Weapon_Shortblade_80
58895;INV_Weapon_Hand_22
58897;inv_weapon_hand_23
58899;INV_Weapon_Rifle_33
58900;INV_Weapon_Rifle_33
58901;INV_Weapon_Rifle_33
58902;inv_weapon_rifle_31
58906;INV_Mace_90
58908;INV_Mace_91
58909;INV_Mace_89
58910;INV_Mace_93
58911;INV_Mace_93
58912;INV_Mace_94
58913;INV_Weapon_Halberd_30
58914;INV_Weapon_Halberd_30
58915;INV_Weapon_Halberd_30
58916;INV_Weapon_Halberd_30
58917;inv_staff_92
58919;INV_Staff_94
58920;INV_Staff_95
58921;INV_Staff_93
58923;INV_Staff_93
58925;INV_Staff_93
58926;INV_Staff_94
58927;INV_Staff_95
58928;INV_Staff_94
58931;inv_staff_93
58932;INV_Axe_97
58933;INV_Weapon_Bow_31
58934;INV_Weapon_Bow_31
58935;INV_Weapon_Crossbow_32
58937;INV_Sword_133
58938;INV_Sword_133
58939;INV_Sword_135
58940;INV_Sword_135
58941;INV_Sword_133
58942;INV_Sword_135
58943;inv_sword_134
58944;inv_sword_133
58945;inv_sword_136
58946;INV_Sword_136
58947;inv_sword_136
58948;INV_ThrowingKnife_08
58949;INV_ThrowingKnife_08
58951;INV_Weapon_Hand_15
58952;INV_Wand_28
58957;INV_Mace_17
58958;INV_Mace_17
58959;INV_Mace_17
58960;INV_Mace_17
58961;INV_Mace_74
58962;INV_Mace_74
58963;INV_Weapon_Halberd_20
58965;INV_Sword_58
58966;INV_Sword_58
58967;INV_Shoulder_49
58969;INV_Pants_Plate_05
58971;INV_Offhand_UlduarRaid_D_03
58973;INV_Offhand_UlduarRaid_D_03
58977;INV_Misc_Cape_16
58978;INV_Belt_10
58979;INV_Belt_49A
58980;INV_Boots_Cloth_19
58985;INV_Misc_Cape_21
58987;INV_Bracer_25A
58990;INV_Belt_40B
58995;INV_Misc_Cape_22
58996;INV_Misc_Cape_05
58997;INV_Misc_Cape_13
58998;INV_Misc_Cape_12
58999;INV_Misc_Cape_14
59000;INV_Misc_Cape_06
